,author_name,personal_rating,review_date,review_text,review_acquisition_date,google_url,biz_id
63,葉哲銘,5,3 個月前,"東西好吃又便宜美女主廚又漂亮又有愛心。值得推薦的一家店

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlQQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
64,stephen apser,5,4 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlQQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
65,Wu Kevin,5,4 個月前,"東西好吃 份量十足

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlQQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
66,Stephen Lee,5,4 個月前,"感覺天母的比較好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlQQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
67,Eric Hsu,3,4 個月前,"素食餐點：感覺普普. 鄰座有人點臭豆腐，整間店都是可怕的味道，感到食不下嚥

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlQQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
68,張哲豪,5,4 個月前,"本來覺得還行的  
結果吃到這個瑪格麗特  
天啊 不給五顆不行  
  
今天吃  
披薩 超好吃  
臭豆腐麵 好吃  
炸豆腐 好吃  
薯條 普通  
生菜沙拉 還沒吃（因為點太多吃不下了  
  
搬來這裡住快一年第一次吃  
真的是不錯的一間店  
  
推推

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlQQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
69,蔡宜靜,5,4 個月前,"點了一份套餐，很豐盛口味也好（黑松露燉飯超香），環境舒適，有機會會常來☺️

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlQQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
70,ShanHua Wu,3,4 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
71,Lizzie Wa,2,4 個月前,"這韓式石鍋拌飯的飯濕軟很沒有口感、味道不韓式、還有滷味的海帶在裡面很不搭⋯  
肚子餓但是真的不想吃⋯還有半鍋  
番茄義大利麵一吃就是番茄汁的味道⋯很普通  
南瓜濃湯有種粉粉的口感，而且莫名的菜味（不是南瓜味）  
焦糖烤布蕾有苦味⋯  
果汁好喝而已⋯⋯  

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
72,Tina Lo,4,4 個月前,"炸豆皮蠻普通的，可以考慮其它點心。青醬松子燉飯，堅果蠻多的，份量也不錯。叨沙烏龍麵則是有點像什錦烏龍麵的感覺，有點辣度，裡面蔬菜很多，麵條也蠻好的，只是配料有鳳梨有點微妙，吃到後面有點不知道主題是什麼。總體來講，算菜色滿多元的素食餐廳，氛圍也不錯，素食的朋友們可以試試看。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
73,Chris Lin,5,4 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
74,CHIEN CHIN “阿進” HO,4,4 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
75,Chiahsuan Wu,3,4 個月前,"地點非常方便，在捷運2號出口斜對面，內部環境還不錯  
今天點的番茄義大利麵，味道感覺很像番茄醬義大利麵，裡面有茄子 、木耳、豆包、花椰菜 和番茄 ，內容豐富，但是味道吃起來覺得普通，下次應該會嘗試白醬看看  
韓式拌飯料多，醬會辣，味道還不錯  
還有加點炸豆腐和炸豆包，炸豆腐吃起來像炸臭豆腐，建議可以拿醬料區的醬油來沾，雖然有辣椒 ️但是不辣，醬油味道不錯  
豆包是有夾料的，味道不錯  
加點100元套餐-冰美式和烤布蕾，不難吃但沒有印象，但是因為捷運方便可以考慮

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
76,Michael Kao,5,4 個月前,"美味可口,CP值高!

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
77,陳文琳,5,4 個月前,"味道棒極了

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
78,蔡榮華,3,4 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
79,wang vicki,4,4 個月前,"有事沒事就來蒔蘿吃吃吧

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlSZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
80,陳冠綸,5,5 個月前,"非常實惠的素食餐廳

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
81,Rebecca,3,5 個月前,"普普通通  
  
2022/06/13

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
82,ciao nuo Jheng,4,5 個月前,"意外的收穫，韓式石鍋拌飯的分量很大，雖然點餐有誤，但食物整體來說都不錯

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
83,張沛沛,5,5 個月前,"價格合理的蔬食餐廳～上菜速度也很快～好吃～

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
84,Jalin Lin,5,5 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
85,Nick Lin,4,5 個月前,"還可以

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
86,Huahua WANG,1,5 個月前,"青醬松子堅果堅果野菇燉飯好吃是好吃，但是吃到束線帶覺得很誇張

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
87,Flora Lee,5,5 個月前,"有很多的餐點好選擇～  
  
吃飽飽又剛好可以去逛街，讚哦！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
88,Chia-Hao Liu,5,5 個月前,"捷運2號出口斜對面。  
餐點好吃，副餐也不錯。  
  
\- 未來肉鐵板麵  
\- 蔬菜濃湯  
\- 果汁  
\- 香草冰淇淋

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
89,Lee Alice,1,5 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlVQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
90,素蘭邱,5,5 個月前,"氣氛溫馨，桌距非常寬廣，菜色也很可口""  
價錢合理 推~松露燉飯堅果pizza及香煎猴菇排..  
＊特別感動為我們客製無蛋的，因為用心，特別覺得好美味及感恩….  
一定再回去吃…＊

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
91,Xiang Jing,2,5 個月前,"隔了一段時間再光臨，像是到另一家店。  
麻油猴頭菇火鍋沒什麼麻油味、食材（紅蘿蔔、花椰、南瓜）沒有原有的味道，猴頭菇口感乾柴、白飯乾硬未煮透。  
披薩濕爛、餅皮邊過硬、起司沒有味道。沙拉像油拌生菜，缺少調味。素鹽酥雞還是之前印象中的口感，只是量有比之前少了些。  
希望店家能加油，做好調味並慎選食材，畢竟漲了價要讓人感受到對等的價值！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
92,鍾奇均,5,5 個月前,"出乎意料之外的好吃，變化多

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
93,Bryan Huang,4,6 個月前,"餐點很好吃。但是南瓜濃湯酸酸的。不知道是否正常

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
94,裕峰林,5,6 個月前,"料好豐富，口味超多的蔬食料理，松露燉飯，杏鮑菇比薩，韓式石鍋拌飯。好好吃。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
95,陳韻安,5,6 個月前,"意外的超級好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
96,李俊志,5,6 個月前,"老闆很用心開發新口味~ 素食者福音！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
97,CHEW CHEN,4,6 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
98,Benjamin Wang,4,6 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
99,廖柏坤,5,6 個月前,"好吃，出餐快，濃湯超好喝

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlXZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
100,Allison Miller,5,6 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
101,Li Lo,5,6 個月前,"美味的素食

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
102,周書妍,5,6 個月前,"超美味的焦糖布丁～

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
103,陳映妤,5,6 個月前,"*番茄羅勒義大利麵*是最棒的，我常會換筆管麵吃。而且搭配的蔬菜很豐富！蕃茄味很天然  
  
*臭豆腐麵*也很好吃，臭豆腐份量很多，還有四塊紅蘿蔔（我不吃紅蘿蔔但這蠻清甜的，咬了幾口）

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
104,Cynthia CC,5,6 個月前,"CP值很高  
燉飯跟pizza都很好吃  
價格上來說也不會太貴  
  
離捷運站也很近

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
105,許喬斯,4,7 個月前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
106,Corrinne Bai,5,7 個月前,"健康美味可口的義大利麵 已回訪多次。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
107,chuanjen cheng,4,7 個月前,"停車方便 菜色還好 可以再光臨

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
108,Kellie Hsing,4,7 個月前,"用料非常實在的蔬食餐廳

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
109,crystal hsieh,3,7 個月前,"人員服務不優

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUlaQQ==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
110,吳森鈴,5,7 個月前,"食品好吃，無可挑剔。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESBkVnSUliZw==,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
