,verse_text,label
158,「城市裡喘息的小綠洲」      座位空間迷你卻讓人很放鬆，店內播放的音樂非常舒適，一進去心情就會沈靜下來      上班非常無力需要來點強勁的推薦皮可洛拿鐵；有冬季節慶溫暖氛圍的試試橘皮拿鐵；想來點變化的可以喝喝看成熟韻味帶點個人魅力的摩卡咖啡,5
159,當我們看到平均水平時，我們幾乎放棄了在這裡的晚餐。谷歌上的評論分數。伙計，那是個錯誤，我們吃了一頓美餐，並與一位來詢問情況如何的業主進行了更好的交談，然後給孩子們額外的零食，甚至抱著我們的孩子，這樣我們就可以嘗試額外的（和免費）菜。這是一家非常時尚的餐廳，休閒舒適，但擁有精美的藝術品和酷炫的家具，但食物確實是亮點。,5
160,260的烤牛肉份量真的誇張少，辣豆腐鍋湯頭的部分感覺像泡麵湯...個人感覺沒有評價說的這麼好，很抱歉...,2
161,店內座位還算多   排隊也有順序   選擇障礙可以考慮選擇已經搭配好的號碼餐點   夏天來點黑糖煉乳挫冰還不錯：）,4
162,一般韓式家庭料理，價位平實也可吃很飽。,3
163,炸豆腐好吃   米粉湯有肉末 滿濃郁   紅燒肉及香腸還行 不錯   宵夜好選擇,4
164,水餃和鍋貼是我的最愛，服務熱忱，環境悠美，是晚餐好去處。,5
165,開店時間常延誤，就算開了也不一定備料完整。   除了滷蛋之外，幾乎全部都價格偏高。   口味普通，就是麵攤口味，說不上好不好吃。   看不懂這些好評哪裡來的。,1
166,調味清爽但不會沒味道 醬汁滿好吃的 水煮蛋稍微不要太熟會更好,4
167,麵條Ｑ彈扎實   但湯頭口味普通   ＣＰ值普普,3
168,好吃 可惜沒冷氣 夏天非常熱,3
169,有趣的老闆，長得濃眉大眼，很像日本武士。廁所還有隻叫不停的狗，要小心。,4
170,排骨酥湯很普通，也許是因傳統市場旁環境真的不太整潔，不過最不能忍的是看到店家將我們挑出來很髒的免洗湯匙再丟回湯匙盒,1
171,營業時間明明寫到21:30   20:30去就不能內用了   也幾乎都賣完了   已經兩三次不接客了,2
172,咖啡好喝，店員臉很臭.講話態度差，不願再來了！,2
173,鱔魚還算新鮮，但骨頭沒處理乾淨，120元，當作夜市炒麵填飽肚子，還可以啦。乾炒的吃起來頗具披薩風味，跟台南市的酸甜鍋氣差異滿大的。,2
174,快速簡單吃是不敗的平價之選,4
175,外帶了一個油雞烤鴨雙拼吃的感想是雖然可以選三樣菜但每樣菜量都很少，肉的部份大概給各四塊也蠻小的⋯油蔥很重鹹，飯的醬汁很沒存在感也不香，有詢問過如果完全不要飯是否青菜可以增加一些，得到的回應是態度極差+覺得客人不買就拉到的說不行，整體購買感受很不好，完全不會讓我想再訪⋯,1
176,食材新鮮，料理精緻，但價位頗高,4
177,下雨天去買水餃，內廚兇的狠，應該是老闆哪類的，對外送員態度很差，說外送員的雨衣害地上溼答答，說以後叫外送員外面等，一半以上是外送生意，沒外送員你們生意會好嗎?,2
178,"老板娘待人親切,店裡餐點也特別也很好吃  ",5
179,喜歡變裝皇后表演的可以去看看，   到12點半時才開始表演，人潮慢慢增加   音樂很大聲但是歌單有點過時，   調酒口味偏淡，都做成長飲型，   蠻多外籍人士去玩，當作嘗鮮囉!   跟隔壁的AB風格差很多,4
180,很好的餐廳！我是法國人，我可以向您保證，這是優質的食物！我推薦你！飛！ （非常好的餐廳朋友，我們吃得很好，而且價格超過正確的價格！如果您通過該地區，請不要猶豫）,5
181,平日早上8.~9.都是尖峰時段   除醬油膏很鹹以外   其他感覺還不錯,4
182,好吃料多實在的漢堡三明治早餐,4
183,偶然經過外帶，美味程度中等偏上，在無法出國的時間，略解對馬來西亞美食的想念,4
184,在臺北能吃到這麼好吃又價格合理的便當，真的不容易,5
185,"從一間小小不大的專賣豬肝湯和乾拌麵的小店，一直改善到目前乾淨清爽的餐廳型麵店，可以看出經營者的用心，牆壁上貼了以""職人”自許的精神，四十多年來不變的口味，令人可以一再光顧;拌麵的嚼勁，豬肝的粉嫩都讓人回味，目前仁愛醫院後面巷子的創始店改名仁愛店，國泰醫院旁的分店名叫國泰店，如果有人想嚐嚐古早味的豬肝湯不妨前往品嚐一下。  ",4
186,真的不用像我特別跑來吃，國父紀念館站附近這個價格有很多更好吃的，離捷運站走八分鐘很普通，南蠻雞和膠原蛋白雞加起司也沒很好吃我是覺得南蠻雞味道很特殊，當天沒有湯品是不好喝的無糖紅茶杯子有沒洗乾淨殘留的咖啡味，出餐速度不快我早上第一個去的客人也是不快,2
187,火鍋餐廳有趣的裝飾，看起來更像是概念店或美容店。      這個地方安靜而寒冷，也許太安靜了。如果您更注重健康，它可以提供更清潔的食物選擇，更多的豆腐和蔬菜。      但請注意，這是一個單獨的火鍋，因此我們必須按每人最少下單。牛肉的選擇很體面，肉丸很好吃。      對於一群朋友來說不錯，但是如果您想要更傳統的風格，我肯定會去其他地方。,4
188,原本天天午餐都吃這間，菜色好吃又特別，每天吃都不會膩。結果前陣子突然換老闆跟廚師，菜色變得跟普通便當店一樣，完全沒辦法跟以前比覺得很失望。後來陸陸續續吃了幾次，結果每次都很失望.....,2
189,下午Happy hour的好去處，Lkk組群解悶埸所。,4
190,西湖地區的老餐廳 ，內湖科學園區開辦之前就已營業的台式川菜館子 。餐廳維持乾靜明亮 ，是附近社區 及內科園區公司聚餐的選擇 。出菜快 ，老板娘待人客氣 ，價錢合理公道 ，菜色如干扁四季豆 ，樟茶鴨 ，杏片海麻薯 ，蔥爆牛肉 ，豆干肉絲 等菜色美味 。,4
191,涼麵跟味增湯都還可以，只是中午都好多人,3
192,喜歡烤肉系列蛋餅、三明治，很好吃！蛋餅餅皮也不錯 算是附近傳統早餐店便宜好吃又乾淨的～,5
193,營業時間不到11點就會開始準備打烊。   餐點選擇多，很多自創菜單。   但口味相較之下沒有附近其他間穩定。   （奶茶調味時好時壞）,3
194,午餐時間好像來不及上菜，不過東西還是很好吃,4
195,如果有負星，我會給它最大的減分。第一次在這裡用餐，完全失望！我在巴塞羅那旅行，知道什麼是正宗的西班牙美食。我們預訂了海鮮海鮮飯，結果證明這是最可悲的（我謹慎使用這個詞）的景象。米飯的量很慘淡，我們可以看到鍋底。風味不足。西葫蘆湯無味且無法辨認。至於蘑菇蒜泥蛋黃醬，汁和油是分開的……最美味的菜是橄欖、鳳尾魚和胡椒串，需要烹飪和組裝罐頭食品。男朋友說他覺得被搶劫了。一場浪漫的約會變成了胃痛和口中的酸味。,1
196,一入店，店員就會打招呼，感覺就是親切！（有些店家，也不知道他們是有沒有看到顧客... ）出餐動作快 已出的餐，店員會在明細單上做記號，這是個很聰明的教育訓練！餐點之中（可朗芙）比較吸引我的目光，原來可朗芙是可頌+鬆餅的新產品，沒吃過的消費者倒是可以試試看 店內環境乾淨，還有提供廁所（有的早餐店沒有廁所可用，對於內急的人來說就真的超不方便...）所有的餐具和餐巾紙都是自助式的，減去店員多餘的碰觸和麻煩！算是乾淨的做法 該店還有提供手機app可以累積會員點數，每逢週三、週五美式咖啡☕️、拿鐵☕️都有折扣，實屬消費者的小確幸,4
197,好吃的古早味陽春麵，超級便宜的啦,5
198,麵糰沒包好，還沒吃，內餡都看得到了，太乾，不好吃！！！,2
199,就餐點而言的話，我覺得還好，沒有到讓我驚艷感....   因為價格上來講....屬於偏高，但是食材還沒有到這價格....   例如馬糞海膽五大條在小江日式料理...好吃...價格也不會太貴...但是這邊單點一條就要$350....炙燒比目魚鰭邊握壽司...這裡也偏貴，一貫$120...原以為可能很大片美味...但是普通大小，而且偏硬沒有軟嫩感....   但是料理中還是有一個值得推薦的就是：鵝肝握壽司....那個鵝肝就真的煎的好吃....而且厚....      還要讚賞的地方是：服務員的服務態度還有師傅的配合度也是很不錯....基本上就算菜單上沒有的料理，你想要額外加點，師傅能做有時間做，也是會做給你...好不好吃是其次，但是這個服務很值得誇獎....      只是可惜這個價格如果食材只是這樣品質的話，我只能給三顆星，但如果價格沒那麼高的話，還是值得推薦。,3
200,很平價的義大利麵   我個人每次都是點焗烤   很推薦可以吃看看   焗烤滿大片吃得很滿足   其他商品我就不知道了,4
201,對於喜歡米漢堡的我來說，可以一早就吃到米漢堡是一個非常加分的選擇,4
202,美味，新鮮出爐的肉桂卷，價格合理！店家離台北火車站很近，是旅客順路的好去處。,4
203,雖然每天咖啡品質不太穩定，好喝的比例大概七成，還算可以,3
204,身為社區住戶，看到這麼有質感的咖啡廳開業一直很開心，假日生意很好也消費過幾次，雖然價格不算平價，但也能感受到老闆的對食材跟裝潢的用心，所以一直追蹤著這家店。   昨晚看到店家IG公告耶誕佈景，今日出門前順道經過門口，在窗外拍照卻被說沒有要用餐不能拍，且當時是沒有客滿也沒有人在候位的情形，若規定要消費才能在店外拍照建議發布或張貼公告，以免路人在不知情的狀況下造成店家困擾。,2
205,早餐店的溫馨感，最適合休假日來這邊，享受悠閒早晨,4
206,蘿蔔丸子湯 幾塊蘿蔔 一顆貢丸55塊 有點太貴了,2
207,價格過高 整題食材 量 手藝都還不到為 不用浪費錢了,2
208,以後不會再去這裡吃了，連續第三年在這辦生日聚餐，就是因為之前用餐感受非常棒，但昨天徹底的失望了，花了錢又沒面子。   打電話去訂桌時跟我說有母親節的優惠桌菜，是1萬左右的水準菜色，因為之前真的很喜歡這裡，所以二話不說就訂了，上了第一道菜我就覺得掉漆了，大概像九孔的東西以外放了一堆水果生菜，後來佛跳牆還請服務員再幫我們拿去多蒸一下，其他不多說，吃不飽後來加點蘿蔔糕，店員竟然回我說，這樣還要煎耶.... 最後我再要一盤花生，回我說，你們已經結帳了(雖然還是有給我) 我消費破萬耶，要一盤花生需要這樣回我嗎   請你們加加油吧！！,1
209,氛圍，味道，食材都一等一，讓用餐的人不用遠赴日本也可以吃到日本美味！,5
210,生意真的好到 不誇張 晚來外面等   可惜這家鐵板料理不是我的菜   原因   1 擺盤 (看照片就知道 不說了)   2 口感 標榜不加味精 可是食材也吃不出特色      客人那麼多   光出菜就忙翻了   不要苛求服務太完美      湯及甜點 料多實在 有加分,3
211,今天剛好胃口不好 特地拿小盒的只裝高麗菜跟冬粉跟兩三塊糖醋排骨 賣我80   我還特地問他這樣80？阿嬤回我你有冬粉欸   欸什麼欸啊 真好意思以為大家賺錢很輕鬆嗎,1
212,11種蔬菜咖哩只拿到8種，其他三種融在湯裡嗎,3
213,Pizza淡而無味，沒有起司的香味，餅皮也不香脆。 個頭很小，大的Pizza看起來像中的。,2
214,"服務態度爛.餐點送錯.推託不想負責, 為何別家餐廳送錯餐點可以馬上負責任補送,你們卻不行!.  ",1
215,Shinshin百貨公司地下室的鐵板燒餐廳。   價格便宜，但我不認為我會用好肉，因為肉的味道很奇怪。   無限暢飲湯，米飯和飲料（茶和茶）。   我點的大多數菜都是白菜和豆芽。   這仍然可以食用。,2
216,12元一份的青菜份量還蠻多的,4
217,第一次來   連一顆都不想給   起司蛋糕乾巴巴 手做蛋糕又怎樣 不然是腳做?   咖啡普通到不行一杯一百多   家人遠道來找間看起來不錯的咖啡店坐   隨意選上這間   3人點了4樣東西 花了五丶六百   店放了輕音樂      才坐下來沒五分鐘正常音量正常音量正常音量聊個天，馬上被提醒說話太大聲，心想你是在丟猴哦！二旁也在聊丫和我們不相上下又沒人反映我們太大聲，瞬間以為來圖書館咧 店員是不是有恐音症去看一下精神科或身心科好不   又或者減少交談、低音量（分貝？）是您店的規定，也煩請帶座時在付錢前請先告知，我們馬上會離去，不是點完付了錢坐下才知連交談都要減少？？你有想過客人的感受？   說什麼防疫，進入也沒量體溫、酒精消毒啊   你要防疫就乾脆不要收內用嘛！   反正很有事   拜託大家去附近路易莎或米塔或星88 他們不能倒   並不是同業我有消費紀錄，不用謝我給你指教,1
