file_name_1,標記
9865,南洋
9889,台灣小吃/熱炒店
9890,台灣小吃/熱炒店
9892,港式
9895,
9898,台灣小吃/熱炒店
9901,台灣小吃/熱炒店
9910,台灣小吃/熱炒店
9913,日式
9914,台灣小吃/熱炒店
9924,港式
9941,意式
9965,台灣小吃/熱炒店
9966,台灣小吃/熱炒店
9975,異國料理
9976,
9980,日式
9989,意式
9995,港式
9996,台灣小吃/熱炒店
10004,台灣小吃/熱炒店
10005,台灣小吃/熱炒店
10016,台灣小吃/熱炒店
10018,台灣小吃/熱炒店
10021,台灣小吃/熱炒店
10027,台灣小吃/熱炒店
10035,
10037,咖啡甜點
10045,台灣小吃/熱炒店
10054,日式
10070,台灣小吃/熱炒店
10087,台灣小吃/熱炒店
10088,台灣小吃/熱炒店
10089,台灣小吃/熱炒店
10092,咖啡甜點
10093,早午餐
10094,早午餐
10099,中式
10100,台灣小吃/熱炒店
10102,咖啡甜點
10112,
10130,
10131,
10133,台灣小吃/熱炒店
10139,
10156,
10160,日式
10166,
10189,台灣小吃/熱炒店
10192,異國料理
10202,
10204,
10208,咖啡甜點
10223,台灣小吃/熱炒店
10230,日式
10237,台灣小吃/熱炒店
10254,
10255,台灣小吃/熱炒店
10256,
10277,台灣小吃/熱炒店
10279,酒吧/餐酒館
10285,台灣小吃/熱炒店
10298,酒吧/餐酒館
10299,咖啡甜點
10302,日式
10310,台灣小吃/熱炒店
10313,台灣小吃/熱炒店
10314,
10316,台灣小吃/熱炒店
10318,
10325,早午餐
10339,韓式
10345,
10360,咖啡甜點
10372,台灣小吃/熱炒店
10375,台灣小吃/熱炒店
10381,早午餐
10396,咖啡甜點
10402,
10405,中式
10417,
10421,
10423,台灣小吃/熱炒店
10437,台灣小吃/熱炒店
10438,台灣小吃/熱炒店
10439,台灣小吃/熱炒店
10449,
10452,
10455,咖啡甜點
10458,
10459,台灣小吃/熱炒店
10463,
10466,
10468,中式
10469,台灣小吃/熱炒店
10471,
10475,
10482,
10516,台灣小吃/熱炒店
10521,台灣小吃/熱炒店
10533,酒吧/餐酒館
10539,台灣小吃/熱炒店
10543,台灣小吃/熱炒店
10544,
10560,咖啡甜點
10561,
10569,
10571,
10574,
10575,台灣小吃/熱炒店
10597,台灣小吃/熱炒店
10598,
10601,
10607,
10622,日式
10626,素食
10639,異國料理
10642,意式
10656,
10659,
10663,異國料理
10672,早午餐
10676,台灣小吃/熱炒店
10680,
10682,咖啡甜點
10683,咖啡甜點
10689,
10708,
10711,早午餐
10747,
10782,咖啡甜點
10786,台灣小吃/熱炒店
10789,早午餐
10792,
10793,咖啡甜點
10802,意式
10816,
10823,
10837,台灣小吃/熱炒店
10840,台灣小吃/熱炒店
10853,異國料理
10855,台灣小吃/熱炒店
10868,台灣小吃/熱炒店
10870,台灣小吃/熱炒店
10873,台灣小吃/熱炒店
10875,港式
10887,台灣小吃/熱炒店
10889,台灣小吃/熱炒店
10899,台灣小吃/熱炒店
10906,美式
10914,台灣小吃/熱炒店
10955,台灣小吃/熱炒店
10956,異國料理
10963,
10968,
10970,燒烤店
10983,意式
10987,酒吧/餐酒館
10997,台灣小吃/熱炒店
10998,台灣小吃/熱炒店
11003,早午餐
11005,早午餐
11016,南洋
11022,咖啡甜點
11024,
11026,台灣小吃/熱炒店
11035,台灣小吃/熱炒店
11038,意式
11047,
11056,中式
11058,美式
11064,咖啡甜點
11068,台灣小吃/熱炒店
11073,台灣小吃/熱炒店
11075,
11081,台灣小吃/熱炒店
11082,
11087,咖啡甜點
11096,台灣小吃/熱炒店
11108,咖啡甜點
11121,日式
11123,
11124,
11135,早午餐
11136,
11152,南洋
11158,南洋
11162,台灣小吃/熱炒店
11170,台灣小吃/熱炒店
11177,台灣小吃/熱炒店
11186,
11188,
11193,
11195,
11205,
11206,
11207,台灣小吃/熱炒店
11216,台灣小吃/熱炒店
11223,咖啡甜點
11226,
11232,早午餐
11248,台灣小吃/熱炒店
11250,早午餐
11253,異國料理
11257,
11276,台灣小吃/熱炒店
11279,台灣小吃/熱炒店
11281,
11289,台灣小吃/熱炒店
11292,日式
11293,台灣小吃/熱炒店
11296,台灣小吃/熱炒店
11302,
11315,咖啡甜點
11317,日式
11323,
11325,
11328,意式
11330,中式
11337,日式
11347,咖啡甜點
11350,台灣小吃/熱炒店
11355,
11356,美式
11361,意式
11379,台灣小吃/熱炒店
11382,台灣小吃/熱炒店
11384,早午餐
11386,台灣小吃/熱炒店
11395,台灣小吃/熱炒店
11396,意式
11408,咖啡甜點
11410,咖啡甜點
11411,
11416,台灣小吃/熱炒店
11425,台灣小吃/熱炒店
11435,台灣小吃/熱炒店
11438,
11459,素食
11483,台灣小吃/熱炒店
11485,韓式
11489,咖啡甜點
11495,意式
11501,早午餐
11504,美式
11505,
11506,日式
11536,咖啡甜點
11540,台灣小吃/熱炒店
11548,台灣小吃/熱炒店
11549,日式
11550,台灣小吃/熱炒店
11564,早午餐
11565,
11571,
11593,
11596,
11602,火鍋
11615,異國料理
11618,
11619,
11620,中式
11622,意式
11634,意式
11646,
11647,南洋
11657,咖啡甜點
11660,日式
11664,台灣小吃/熱炒店
11665,台灣小吃/熱炒店
11670,台灣小吃/熱炒店
11672,台灣小吃/熱炒店
11683,
11687,
11694,咖啡甜點
11706,
11708,
11711,台灣小吃/熱炒店
11718,台灣小吃/熱炒店
11721,台灣小吃/熱炒店
11723,
11743,台灣小吃/熱炒店
11745,咖啡甜點
11764,台灣小吃/熱炒店
11772,台灣小吃/熱炒店
11774,日式
11775,台灣小吃/熱炒店
11778,台灣小吃/熱炒店
11780,酒吧/餐酒館
11802,異國料理
11807,台灣小吃/熱炒店
11810,台灣小吃/熱炒店
11815,酒吧/餐酒館
11818,台灣小吃/熱炒店
11827,
11828,
11831,台灣小吃/熱炒店
11834,韓式
11835,台灣小吃/熱炒店
11866,台灣小吃/熱炒店
11873,
11874,台灣小吃/熱炒店
11876,
11891,
11897,
11909,咖啡甜點
11911,台灣小吃/熱炒店
11915,
11918,港式
11938,台灣小吃/熱炒店
11942,台灣小吃/熱炒店
11946,台灣小吃/熱炒店
11960,台灣小吃/熱炒店
11963,台灣小吃/熱炒店
11976,異國料理
11977,台灣小吃/熱炒店
11987,酒吧/餐酒館
11991,
12004,台灣小吃/熱炒店
12006,美式
12016,咖啡甜點
12018,台灣小吃/熱炒店
12023,日式
12025,台灣小吃/熱炒店
12028,酒吧/餐酒館
12036,台灣小吃/熱炒店
12038,港式
12039,台灣小吃/熱炒店
12043,台灣小吃/熱炒店
12044,
12052,台灣小吃/熱炒店
12054,
12056,韓式
12061,中式
12084,台灣小吃/熱炒店
12087,台灣小吃/熱炒店
12088,
12089,台灣小吃/熱炒店
12092,台灣小吃/熱炒店
12095,日式
12098,台灣小吃/熱炒店
12104,
12108,港式
12110,
12115,台灣小吃/熱炒店
12136,台灣小吃/熱炒店
12145,台灣小吃/熱炒店
12179,
12192,台灣小吃/熱炒店
12193,台灣小吃/熱炒店
12195,台灣小吃/熱炒店
12201,
12203,台灣小吃/熱炒店
12212,
12226,意式
12239,咖啡甜點
12258,台灣小吃/熱炒店
12273,台灣小吃/熱炒店
12275,台灣小吃/熱炒店
12278,台灣小吃/熱炒店
12282,台灣小吃/熱炒店
12292,台灣小吃/熱炒店
12297,台灣小吃/熱炒店
12305,日式
12317,台灣小吃/熱炒店
12320,異國料理
12324,咖啡甜點
12336,
12345,台灣小吃/熱炒店
12346,
12353,台灣小吃/熱炒店
12357,咖啡甜點
12358,咖啡甜點
12361,酒吧/餐酒館
12364,燒烤店
12366,台灣小吃/熱炒店
12369,異國料理
12370,台灣小吃/熱炒店
12373,中式
12374,台灣小吃/熱炒店
12382,台灣小吃/熱炒店
12388,
12392,燒烤店
12396,台灣小吃/熱炒店
12408,
12416,意式
12421,台灣小吃/熱炒店
12423,異國料理
12429,日式
12433,
12444,
12449,酒吧/餐酒館
12450,咖啡甜點
12453,咖啡甜點
12469,
12472,台灣小吃/熱炒店
12476,
12484,南洋
12507,
12508,酒吧/餐酒館
12517,台灣小吃/熱炒店
12518,異國料理
12520,台灣小吃/熱炒店
12537,
12539,中式
12543,台灣小吃/熱炒店
12544,台灣小吃/熱炒店
12559,咖啡甜點
12560,日式
12564,
12567,
12570,
12575,台灣小吃/熱炒店
12576,台灣小吃/熱炒店
12590,台灣小吃/熱炒店
12593,台灣小吃/熱炒店
12595,台灣小吃/熱炒店
12600,中式
12603,燒烤店
12613,台灣小吃/熱炒店
12622,中式
12627,燒烤店
12638,台灣小吃/熱炒店
12639,
12650,台灣小吃/熱炒店
12652,
12654,
12659,
12665,酒吧/餐酒館
12672,台灣小吃/熱炒店
12683,異國料理
12688,異國料理
12713,台灣小吃/熱炒店
12722,火鍋
12727,台灣小吃/熱炒店
12737,
12743,台灣小吃/熱炒店
12748,台灣小吃/熱炒店
12754,台灣小吃/熱炒店
12763,台灣小吃/熱炒店
12766,意式
12770,港式
12771,台灣小吃/熱炒店
12783,酒吧/餐酒館
12796,台灣小吃/熱炒店
12799,台灣小吃/熱炒店
12812,咖啡甜點
12814,港式
12825,台灣小吃/熱炒店
12831,台灣小吃/熱炒店
12832,咖啡甜點
12834,
12841,
12846,台灣小吃/熱炒店
12856,台灣小吃/熱炒店
12862,
12870,港式
12876,台灣小吃/熱炒店
12884,咖啡甜點
12898,
12903,
12910,
12911,港式
12921,日式
12926,早午餐
12938,咖啡甜點
12941,台灣小吃/熱炒店
12944,台灣小吃/熱炒店
12951,酒吧/餐酒館
12986,
12987,
12994,台灣小吃/熱炒店
12997,台灣小吃/熱炒店
13001,台灣小吃/熱炒店
13014,台灣小吃/熱炒店
13031,台灣小吃/熱炒店
13035,
13037,台灣小吃/熱炒店
13038,台灣小吃/熱炒店
13041,美式
13043,台灣小吃/熱炒店
13045,
13047,
13050,台灣小吃/熱炒店
13054,台灣小吃/熱炒店
13058,
13061,台灣小吃/熱炒店
13063,異國料理
13069,異國料理
13071,咖啡甜點
13077,台灣小吃/熱炒店
13080,酒吧/餐酒館
13085,異國料理
13087,
13092,台灣小吃/熱炒店
13095,台灣小吃/熱炒店
13101,意式
13104,火鍋
13106,台灣小吃/熱炒店
13109,台灣小吃/熱炒店
13110,
13112,
13120,早午餐
13136,異國料理
13144,台灣小吃/熱炒店
13145,
13154,咖啡甜點
13180,台灣小吃/熱炒店
13181,台灣小吃/熱炒店
13183,酒吧/餐酒館
13201,南洋
13210,
13212,台灣小吃/熱炒店
13214,台灣小吃/熱炒店
13215,
13242,咖啡甜點
13249,酒吧/餐酒館
13250,台灣小吃/熱炒店
13254,
13257,燒烤店
13268,酒吧/餐酒館
13270,台灣小吃/熱炒店
13271,日式
13288,
13316,台灣小吃/熱炒店
13324,台灣小吃/熱炒店
13333,
13337,咖啡甜點
13345,
13348,
13355,台灣小吃/熱炒店
13356,台灣小吃/熱炒店
13358,台灣小吃/熱炒店
13361,
13364,台灣小吃/熱炒店
13365,南洋
13386,台灣小吃/熱炒店
13391,
13392,台灣小吃/熱炒店
13397,台灣小吃/熱炒店
13401,
13402,日式
13404,火鍋
13413,台灣小吃/熱炒店
13414,台灣小吃/熱炒店
13416,火鍋
13420,台灣小吃/熱炒店
13421,台灣小吃/熱炒店
13424,中式
13426,意式
13429,台灣小吃/熱炒店
13432,台灣小吃/熱炒店
13434,台灣小吃/熱炒店
13436,台灣小吃/熱炒店
13438,台灣小吃/熱炒店
13446,韓式
13457,台灣小吃/熱炒店
13461,
13463,早午餐
13465,台灣小吃/熱炒店
13466,韓式
13472,早午餐
13473,
13477,台灣小吃/熱炒店
13478,台灣小吃/熱炒店
13479,日式
13486,台灣小吃/熱炒店
13492,早午餐
13500,日式
13502,異國料理
13507,咖啡甜點
13523,台灣小吃/熱炒店
13535,
13541,台灣小吃/熱炒店
13542,早午餐
13543,台灣小吃/熱炒店
13552,日式
13554,意式
13558,
13561,台灣小吃/熱炒店
13563,
13564,異國料理
13568,日式
13571,
13577,
13581,意式
13589,意式
13590,
13598,異國料理
13605,台灣小吃/熱炒店
13610,台灣小吃/熱炒店
13612,
13614,
13625,
13634,異國料理
13639,
13640,台灣小吃/熱炒店
13645,台灣小吃/熱炒店
13655,台灣小吃/熱炒店
13658,意式
13664,台灣小吃/熱炒店
13666,台灣小吃/熱炒店
13671,台灣小吃/熱炒店
13674,咖啡甜點
13675,
13676,意式
13677,
13682,台灣小吃/熱炒店
13685,
13689,咖啡甜點
13692,港式
13693,港式
13705,異國料理
13715,台灣小吃/熱炒店
13717,台灣小吃/熱炒店
13718,港式
13721,台灣小吃/熱炒店
13724,台灣小吃/熱炒店
13731,中式
13736,台灣小吃/熱炒店
13737,
13743,意式
13745,台灣小吃/熱炒店
13753,台灣小吃/熱炒店
13754,台灣小吃/熱炒店
13757,台灣小吃/熱炒店
13761,
13762,
13796,酒吧/餐酒館
13798,
13801,咖啡甜點
13802,意式
13803,台灣小吃/熱炒店
13810,台灣小吃/熱炒店
13817,酒吧/餐酒館
13821,咖啡甜點
13823,台灣小吃/熱炒店
13824,台灣小吃/熱炒店
13825,台灣小吃/熱炒店
13831,酒吧/餐酒館
13837,台灣小吃/熱炒店
13840,港式
13846,台灣小吃/熱炒店
13849,
13886,台灣小吃/熱炒店
13887,
13894,台灣小吃/熱炒店
13896,港式
13910,台灣小吃/熱炒店
13911,
13929,日式
13937,港式
13942,素食
13944,素食
13947,
13958,台灣小吃/熱炒店
13964,燒烤店
13966,
13968,燒烤店
13971,酒吧/餐酒館
13972,酒吧/餐酒館
14007,咖啡甜點
14009,台灣小吃/熱炒店
14014,台灣小吃/熱炒店
14016,韓式
14022,台灣小吃/熱炒店
14023,
14025,台灣小吃/熱炒店
14027,
14028,中式
14038,台灣小吃/熱炒店
14040,日式
14049,台灣小吃/熱炒店
14051,早午餐
14066,咖啡甜點
14080,台灣小吃/熱炒店
14090,
14092,早午餐
14093,早午餐
14109,台灣小吃/熱炒店
14116,台灣小吃/熱炒店
14127,台灣小吃/熱炒店
14129,
14130,台灣小吃/熱炒店
14133,台灣小吃/熱炒店
14139,
14140,
14144,異國料理
14146,台灣小吃/熱炒店
14147,
14150,火鍋
14153,台灣小吃/熱炒店
14155,
14156,台灣小吃/熱炒店
14160,
14161,
14169,
14179,素食
14180,
14184,台灣小吃/熱炒店
14188,
14191,台灣小吃/熱炒店
14193,
14200,台灣小吃/熱炒店
14208,台灣小吃/熱炒店
14211,台灣小吃/熱炒店
14221,台灣小吃/熱炒店
14229,
14231,台灣小吃/熱炒店
14232,
14236,
14252,意式
14257,早午餐
14259,
14260,
14262,
14266,意式
14267,台灣小吃/熱炒店
14270,
14289,
14290,
14291,
14309,台灣小吃/熱炒店
14313,
14324,
14338,異國料理
14339,
14341,
14342,
14346,
14348,港式
14353,異國料理
14355,
14356,
14357,
14362,
14364,
14366,
14368,
14369,
14371,
14377,早午餐
14415,咖啡甜點
14425,台灣小吃/熱炒店
14431,早午餐
14432,
14433,
14435,
14437,美式
14438,意式
14447,
14448,早午餐
14451,
14455,台灣小吃/熱炒店
14458,火鍋
14460,
14467,台灣小吃/熱炒店
14471,
14474,
14482,
14484,台灣小吃/熱炒店
14487,日式
14489,
14495,台灣小吃/熱炒店
14497,
14506,
14511,台灣小吃/熱炒店
14512,台灣小吃/熱炒店
14514,台灣小吃/熱炒店
14524,咖啡甜點
14525,異國料理
14530,台灣小吃/熱炒店
14533,意式
14535,
14537,台灣小吃/熱炒店
14542,台灣小吃/熱炒店
14544,台灣小吃/熱炒店
14558,台灣小吃/熱炒店
14567,
14588,
14589,
14590,酒吧/餐酒館
14592,港式
14597,
14603,
14609,早午餐
14611,早午餐
14614,
14616,
14620,
14623,
14626,台灣小吃/熱炒店
14627,台灣小吃/熱炒店
14641,早午餐
14653,早午餐
14678,酒吧/餐酒館
14680,
14682,早午餐
14684,早午餐
14692,
14693,台灣小吃/熱炒店
14697,火鍋
14718,意式
14720,台灣小吃/熱炒店
14721,台灣小吃/熱炒店
14724,台灣小吃/熱炒店
14727,美式
14733,台灣小吃/熱炒店
14735,台灣小吃/熱炒店
14736,
14738,
14741,
14742,台灣小吃/熱炒店
14745,台灣小吃/熱炒店
14747,
14752,台灣小吃/熱炒店
14754,早午餐
14757,
14762,
14766,酒吧/餐酒館
14774,
14775,
14776,
14778,
14779,
14785,
14786,
14806,台灣小吃/熱炒店
14810,台灣小吃/熱炒店
14811,
14817,
14818,
14819,日式
14821,
14827,
14828,台灣小吃/熱炒店
14833,台灣小吃/熱炒店
14835,火鍋
14843,
14844,
14849,台灣小吃/熱炒店
14856,咖啡甜點
14872,異國料理
14886,
14890,早午餐
14894,
14895,咖啡甜點
14896,酒吧/餐酒館
14899,異國料理
14910,台灣小吃/熱炒店
14921,台灣小吃/熱炒店
14926,日式
14930,台灣小吃/熱炒店
14932,台灣小吃/熱炒店
14939,日式
14943,咖啡甜點
14954,
14957,台灣小吃/熱炒店
14958,早午餐
14959,台灣小吃/熱炒店
14977,台灣小吃/熱炒店
14983,台灣小吃/熱炒店
14985,
14997,台灣小吃/熱炒店
15006,
15018,台灣小吃/熱炒店
15020,
15021,早午餐
15022,台灣小吃/熱炒店
15027,
15037,
15042,台灣小吃/熱炒店
15047,台灣小吃/熱炒店
15051,
15063,台灣小吃/熱炒店
15080,咖啡甜點
15082,
15091,台灣小吃/熱炒店
15093,台灣小吃/熱炒店
15095,
15104,早午餐
15112,
15113,
15158,台灣小吃/熱炒店
15161,台灣小吃/熱炒店
15162,台灣小吃/熱炒店
15170,台灣小吃/熱炒店
15173,台灣小吃/熱炒店
15176,台灣小吃/熱炒店
15177,台灣小吃/熱炒店
15182,
15183,
15191,台灣小吃/熱炒店
15195,台灣小吃/熱炒店
15201,
15202,
15203,台灣小吃/熱炒店
15206,台灣小吃/熱炒店
15210,火鍋
15217,台灣小吃/熱炒店
15218,
15225,台灣小吃/熱炒店
15230,台灣小吃/熱炒店
15250,
15253,早午餐
15254,
15256,
15260,台灣小吃/熱炒店
15263,意式
15264,台灣小吃/熱炒店
15275,台灣小吃/熱炒店
15277,
15278,
15280,台灣小吃/熱炒店
15282,
15284,
15287,台灣小吃/熱炒店
15288,台灣小吃/熱炒店
15289,台灣小吃/熱炒店
15294,意式
15300,台灣小吃/熱炒店
15304,
15305,
15313,
15315,酒吧/餐酒館
15317,
15319,
15326,
15327,酒吧/餐酒館
15340,台灣小吃/熱炒店
15343,
15344,
15346,台灣小吃/熱炒店
15349,台灣小吃/熱炒店
15351,早午餐
15354,意式
15368,
15372,
15381,台灣小吃/熱炒店
15385,台灣小吃/熱炒店
15391,酒吧/餐酒館
15397,台灣小吃/熱炒店
15398,早午餐
15405,異國料理
15408,台灣小吃/熱炒店
15409,港式
15413,台灣小吃/熱炒店
15417,
15425,
15436,早午餐
15437,台灣小吃/熱炒店
15447,台灣小吃/熱炒店
15448,台灣小吃/熱炒店
15459,港式
15475,台灣小吃/熱炒店
15481,台灣小吃/熱炒店
15482,港式
15485,
15488,台灣小吃/熱炒店
15489,台灣小吃/熱炒店
15490,
15494,
15500,港式
15513,台灣小吃/熱炒店
15532,台灣小吃/熱炒店
15534,台灣小吃/熱炒店
15535,日式
15542,日式
15547,
15558,酒吧/餐酒館
15570,
15575,
15576,
15578,台灣小吃/熱炒店
15583,早午餐
15586,
15588,台灣小吃/熱炒店
15590,
15596,美式
15610,台灣小吃/熱炒店
15612,台灣小吃/熱炒店
15620,台灣小吃/熱炒店
15628,台灣小吃/熱炒店
15631,
15638,中式
15647,早午餐
15649,火鍋
15668,
15670,台灣小吃/熱炒店
15672,火鍋
15675,火鍋
15680,火鍋
15681,台灣小吃/熱炒店
15684,台灣小吃/熱炒店
15686,
15687,台灣小吃/熱炒店
15688,台灣小吃/熱炒店
15689,酒吧/餐酒館
15693,台灣小吃/熱炒店
15696,
15699,南洋
15704,火鍋
15706,台灣小吃/熱炒店
15712,台灣小吃/熱炒店
15714,
15718,日式
15723,台灣小吃/熱炒店
15726,台灣小吃/熱炒店
15727,
15731,台灣小吃/熱炒店
15735,
15741,台灣小吃/熱炒店
15747,
15753,台灣小吃/熱炒店
15755,日式
15757,台灣小吃/熱炒店
15767,
15768,
15770,台灣小吃/熱炒店
15779,
15781,
15790,台灣小吃/熱炒店
15803,日式
15806,日式
15820,
15823,日式
15825,酒吧/餐酒館
15836,台灣小吃/熱炒店
15848,意式
15857,
15873,意式
15876,
15880,台灣小吃/熱炒店
15883,異國料理
15884,
15889,早午餐
15896,
15899,台灣小吃/熱炒店
15902,早午餐
15905,台灣小吃/熱炒店
15921,酒吧/餐酒館
15925,台灣小吃/熱炒店
15932,
15933,意式
15934,
15935,
15940,
15941,
15948,台灣小吃/熱炒店
15949,
15950,台灣小吃/熱炒店
15960,台灣小吃/熱炒店
15964,台灣小吃/熱炒店
15967,台灣小吃/熱炒店
15968,韓式
15973,
15976,
15977,台灣小吃/熱炒店
15978,台灣小吃/熱炒店
15979,
15980,
15981,
15982,台灣小吃/熱炒店
15990,
15999,意式
16006,
16009,日式
16011,台灣小吃/熱炒店
16012,台灣小吃/熱炒店
16013,
16014,港式
16020,
16023,早午餐
16029,
16034,南洋
16035,
16038,意式
16045,
16061,酒吧/餐酒館
16117,異國料理
16118,
16120,台灣小吃/熱炒店
16121,台灣小吃/熱炒店
16124,台灣小吃/熱炒店
16125,台灣小吃/熱炒店
16126,台灣小吃/熱炒店
16128,台灣小吃/熱炒店
16130,
16143,台灣小吃/熱炒店
16169,
16187,
16188,咖啡甜點
16202,咖啡甜點
16209,
16210,台灣小吃/熱炒店
16216,
16222,台灣小吃/熱炒店
16229,台灣小吃/熱炒店
16230,
16234,台灣小吃/熱炒店
16236,
16239,台灣小吃/熱炒店
16240,台灣小吃/熱炒店
16243,
16245,
16250,台灣小吃/熱炒店
16259,
16260,台灣小吃/熱炒店
16270,台灣小吃/熱炒店
16272,台灣小吃/熱炒店
16274,台灣小吃/熱炒店
16278,台灣小吃/熱炒店
16280,
16284,
16285,台灣小吃/熱炒店
